Tweet Text,Username,Likes,Retweets,Views,Status ID,Datetime
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
RIP Pendidikan Indonesia,@watuinten617,1,,24,1856191283569799479,2024-11-12T04:39:55.000Z
"Kebijakan baik yang akhirnya membuat kerusakan adalah wajib belajar 12 tahun. 
Iya itu kebijakan dari pemerintah. Wajib belajar secara konstitusi dan UU sisdiknas itu sebenernya cukup 9 tahun. 
Memang kebijakan itu bermkasud baik, tapi akhirnya amanat UUD tidak terpenuhi",@ashaabull,,,22,1856413656503988726,2024-11-12T04:39:55.000Z
"Coding & AI tuh bisa diajarkan di usia dini, bisa banget lah.. Tapi ini Indonesia, pendidikannya aja belum merata, jadi lebih cocok mendorong pemerataan pendidikan dulu, sebelum mendorong coding untuk anak SD..",@dieka2501,,,31,1856304016663433241,2024-11-12T04:39:55.000Z
"Pls, otaknya dipake buat mikir dlu biar ga asbun @gibran_tweet. Beresin akar masalah pendidikan di Indonesia, ajarin dasar-dasar pengetahuan sampe kuat pondasinya baru deh ajarin yg macem-macem. Mending balikin pelajaran TIK biar siswa ga gaptek bgt, daripada coding",@turtletila,,,28,1856364914237227165,2024-11-12T04:39:55.000Z
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
RIP Pendidikan Indonesia,@watuinten617,1,,24,1856191283569799479,2024-11-12T04:39:55.000Z
"Kebijakan baik yang akhirnya membuat kerusakan adalah wajib belajar 12 tahun. 
Iya itu kebijakan dari pemerintah. Wajib belajar secara konstitusi dan UU sisdiknas itu sebenernya cukup 9 tahun. 
Memang kebijakan itu bermkasud baik, tapi akhirnya amanat UUD tidak terpenuhi",@ashaabull,,,22,1856413656503988726,2024-11-12T04:39:55.000Z
"Coding & AI tuh bisa diajarkan di usia dini, bisa banget lah.. Tapi ini Indonesia, pendidikannya aja belum merata, jadi lebih cocok mendorong pemerataan pendidikan dulu, sebelum mendorong coding untuk anak SD..",@dieka2501,,,31,1856304016663433241,2024-11-12T04:39:55.000Z
"Pls, otaknya dipake buat mikir dlu biar ga asbun @gibran_tweet. Beresin akar masalah pendidikan di Indonesia, ajarin dasar-dasar pengetahuan sampe kuat pondasinya baru deh ajarin yg macem-macem. Mending balikin pelajaran TIK biar siswa ga gaptek bgt, daripada coding",@turtletila,,,28,1856364914237227165,2024-11-12T04:39:55.000Z
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
RIP Pendidikan Indonesia,@watuinten617,1,,24,1856191283569799479,2024-11-12T04:39:55.000Z
"Kebijakan baik yang akhirnya membuat kerusakan adalah wajib belajar 12 tahun. 
Iya itu kebijakan dari pemerintah. Wajib belajar secara konstitusi dan UU sisdiknas itu sebenernya cukup 9 tahun. 
Memang kebijakan itu bermkasud baik, tapi akhirnya amanat UUD tidak terpenuhi",@ashaabull,,,22,1856413656503988726,2024-11-12T04:39:55.000Z
"Coding & AI tuh bisa diajarkan di usia dini, bisa banget lah.. Tapi ini Indonesia, pendidikannya aja belum merata, jadi lebih cocok mendorong pemerataan pendidikan dulu, sebelum mendorong coding untuk anak SD..",@dieka2501,,,31,1856304016663433241,2024-11-12T04:39:55.000Z
"Pls, otaknya dipake buat mikir dlu biar ga asbun @gibran_tweet. Beresin akar masalah pendidikan di Indonesia, ajarin dasar-dasar pengetahuan sampe kuat pondasinya baru deh ajarin yg macem-macem. Mending balikin pelajaran TIK biar siswa ga gaptek bgt, daripada coding",@turtletila,,,28,1856364914237227165,2024-11-12T04:39:55.000Z
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
RIP Pendidikan Indonesia,@watuinten617,1,,24,1856191283569799479,2024-11-12T04:39:55.000Z
"Kebijakan baik yang akhirnya membuat kerusakan adalah wajib belajar 12 tahun. 
Iya itu kebijakan dari pemerintah. Wajib belajar secara konstitusi dan UU sisdiknas itu sebenernya cukup 9 tahun. 
Memang kebijakan itu bermkasud baik, tapi akhirnya amanat UUD tidak terpenuhi",@ashaabull,,,22,1856413656503988726,2024-11-12T04:39:55.000Z
"Coding & AI tuh bisa diajarkan di usia dini, bisa banget lah.. Tapi ini Indonesia, pendidikannya aja belum merata, jadi lebih cocok mendorong pemerataan pendidikan dulu, sebelum mendorong coding untuk anak SD..",@dieka2501,,,31,1856304016663433241,2024-11-12T04:39:55.000Z
"Pls, otaknya dipake buat mikir dlu biar ga asbun @gibran_tweet. Beresin akar masalah pendidikan di Indonesia, ajarin dasar-dasar pengetahuan sampe kuat pondasinya baru deh ajarin yg macem-macem. Mending balikin pelajaran TIK biar siswa ga gaptek bgt, daripada coding",@turtletila,,,28,1856364914237227165,2024-11-12T04:39:55.000Z
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
RIP Pendidikan Indonesia,@watuinten617,1,,24,1856191283569799479,2024-11-12T04:39:55.000Z
"Kebijakan baik yang akhirnya membuat kerusakan adalah wajib belajar 12 tahun. 
Iya itu kebijakan dari pemerintah. Wajib belajar secara konstitusi dan UU sisdiknas itu sebenernya cukup 9 tahun. 
Memang kebijakan itu bermkasud baik, tapi akhirnya amanat UUD tidak terpenuhi",@ashaabull,,,22,1856413656503988726,2024-11-12T04:39:55.000Z
"Coding & AI tuh bisa diajarkan di usia dini, bisa banget lah.. Tapi ini Indonesia, pendidikannya aja belum merata, jadi lebih cocok mendorong pemerataan pendidikan dulu, sebelum mendorong coding untuk anak SD..",@dieka2501,,,31,1856304016663433241,2024-11-12T04:39:55.000Z
"Pls, otaknya dipake buat mikir dlu biar ga asbun @gibran_tweet. Beresin akar masalah pendidikan di Indonesia, ajarin dasar-dasar pengetahuan sampe kuat pondasinya baru deh ajarin yg macem-macem. Mending balikin pelajaran TIK biar siswa ga gaptek bgt, daripada coding",@turtletila,,,28,1856364914237227165,2024-11-12T04:39:55.000Z
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
RIP Pendidikan Indonesia,@watuinten617,1,,24,1856191283569799479,2024-11-12T04:39:55.000Z
"Kebijakan baik yang akhirnya membuat kerusakan adalah wajib belajar 12 tahun. 
Iya itu kebijakan dari pemerintah. Wajib belajar secara konstitusi dan UU sisdiknas itu sebenernya cukup 9 tahun. 
Memang kebijakan itu bermkasud baik, tapi akhirnya amanat UUD tidak terpenuhi",@ashaabull,,,22,1856413656503988726,2024-11-12T04:39:55.000Z
"Coding & AI tuh bisa diajarkan di usia dini, bisa banget lah.. Tapi ini Indonesia, pendidikannya aja belum merata, jadi lebih cocok mendorong pemerataan pendidikan dulu, sebelum mendorong coding untuk anak SD..",@dieka2501,,,31,1856304016663433241,2024-11-12T04:39:55.000Z
"Pls, otaknya dipake buat mikir dlu biar ga asbun @gibran_tweet. Beresin akar masalah pendidikan di Indonesia, ajarin dasar-dasar pengetahuan sampe kuat pondasinya baru deh ajarin yg macem-macem. Mending balikin pelajaran TIK biar siswa ga gaptek bgt, daripada coding",@turtletila,,,28,1856364914237227165,2024-11-12T04:39:55.000Z
"Kalau menurutmu kenapa banyak yang 𝘰𝘷𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 atau 𝘶𝘯𝘥𝘦𝘳-𝘦𝘥𝘶𝘤𝘢𝘵𝘦𝘥 di kerja'annya? Baca selengkapnya dalam Labor Market Brief LPEM yang ditulis Muhammad Hanri, Ph.D. dan Nia Kurnia Sholihah, M.E. https://lpem.org/potret-ketidaksesuaian-pendidikan-dan-pekerjaan-di-indonesia-labor-market-brief-edisi-oktober-2024/…
#lpemfebui #lembagapenyelidikan",@LPEMFEBUI,11,4,347,1856260055643160997,2024-11-12T04:39:55.000Z
"Memperingati Hari Pahlawan, Komnas Perempuan mengangkat tokoh Ratu Ageng Tegalrejo, seorang panglima elit perempuan, dan SK Trimoerti, wartawan sekaligus menteri tenaga kerja pertama Indonesia, serta Nyi Hajar Dewantara, pelopor pendidikan perempuan.",@KomnasPerempuan,,1,384,1856245939914322349,2024-11-12T04:39:55.000Z
"Wakil Presiden Gibran Rakabuming Raka, mengusulkan kepada Kementerian Pendidikan Dasar dan Menengah atau Kemendikdasmen, untuk menerapkan pelajaran coding bagi siswa SD dan SMP di Indonesia. 

Ia meminta sistem pendidikan di Indonesia tidak kalah dari negara lain seperti India.",@VIVAcoid,,,622,1856238504969478641,2024-11-12T04:39:55.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. Program ini bertujuan untuk meningkatkan kualitas hidup masyarakat,",@restrotangkot,1,,142,1856229177030259031,2024-11-12T04:39:55.000Z
"Nggak usah muluk2 Pak?
Apa fasilitas & guru sdh ada?
Nggak usah jauh2 sampai Indonesia timur, sekitar Jabodetabek sj apakah sdh tersedia fasilitasnya jg, boro2 diluar jawa apalagi Indonesia Timur pasti fasilitasnya blm ada
Boleh ingin yg wah tp benahi dulu fasilitasnya, merata",@mikuroQ,130,35,28K,1856195195202875483,2024-11-12T04:39:55.000Z
